"Date"," General government debt, % of GDP: net JPY","General government debt, % of GDP: net GBP","General government balance, % of GDP: overall JPY"," General government balance, % of GDP: overall GBP","Main producer price index: %oya, 3mma GBP","Main producer price index: %oya, 3mma Japan"," Merchandise trade balance ratio change (sa): 3M/3M Japan"," Merchandise trade balance ratio change (sa): 3M/3M GBP"," Generic government bond returns: 5-year maturity Japan","Generic government bond returns: 5-year maturity GBP"
29-Jun-21,172.269,97.203,-9.372,-11.77,3.68932,3.31979,-0.79704,1.82023,0.00509,0.00654
30-Jun-21,172.269,97.203,-9.372,-11.77,3.68932,3.31979,-0.79704,1.81852,0.02105,0.06072
01-Jul-21,172.269,97.203,-9.372,-11.77,3.68932,3.31979,-0.79704,1.81852,0.04806,0.00599
02-Jul-21,172.269,97.203,-9.372,-11.77,3.68932,3.31979,-0.79704,1.81852,0.00104,0.0975
06-Jul-21,172.269,97.203,-9.372,-11.77,3.68932,3.31979,-0.79704,1.81852,-0.04519,0.33503
07-Jul-21,172.269,97.203,-9.372,-11.77,3.68932,3.31979,-0.79704,1.81852,0.03689,0.0442
08-Jul-21,172.269,97.203,-9.372,-11.77,3.68932,3.31979,-0.79704,1.81852,0.0432,-0.01553
09-Jul-21,172.269,97.203,-9.372,-11.77,3.68932,3.31979,-0.79704,2.51158,-0.01396,-0.26172
12-Jul-21,172.269,97.203,-9.372,-11.77,3.68932,4.63117,-0.79704,2.51158,-0.00191,0.06158
13-Jul-21,172.269,97.203,-9.372,-11.77,3.68932,4.63117,-0.79704,2.51158,0.00164,0.04738
14-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.79704,2.51158,0.02686,-0.07394
15-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.79704,2.51158,0.02009,-0.33958
16-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.79704,2.51158,-0.03119,0.20272
19-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.79704,2.51158,0.03394,0.33901
20-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.79704,2.51158,0.02859,-0.02369
21-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,0.00017,-0.17983
22-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.00049,0.16922
23-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.00049,-0.0857
26-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.00153,0.0323
27-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.03541,0.02564
28-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,0.0028,0.00601
29-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.00053,0.0506
30-Jul-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.0108,0.02197
02-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.00242,0.11085
03-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,0.02391,0.1054
04-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,0.02527,-0.09494
05-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.01144,0.04314
06-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.02169,-0.40269
09-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.00046,0.1614
10-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.04418,-0.04899
11-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,4.63117,-0.82842,2.51158,-0.02446,0.05198
12-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,5.22166,-0.82842,-0.29415,0.01481,-0.10303
13-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,5.22166,-0.82842,-0.29415,0.0037,0.05826
16-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,5.22166,-0.67099,-0.29415,0.03054,0.03482
17-Aug-21,172.269,97.203,-9.372,-11.77,4.06564,5.22166,-0.67099,-0.29415,0.01686,-0.00794
18-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.00615,0.02282
19-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.02034,0.11045
20-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,0.01334,0.11793
23-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.02994,-0.09567
24-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.0306,-0.03445
25-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.00154,-0.1913
26-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.01144,0.02656
27-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.03073,0.0311
30-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,0.03476,0.00261
31-Aug-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,0.00198,-0.14085
01-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.04588,0.12329
02-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.00508,0.06449
03-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,-0.03284,-0.06321
07-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62567,-0.29415,0.00481,-0.14315
08-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62577,-0.29415,-0.01548,0.0139
09-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62577,-0.29415,0.02646,-0.11554
10-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.22166,-0.62577,-0.29415,0.00268,0.00918
13-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.36415,-0.62577,-0.29415,-0.01027,-0.04202
14-Sep-21,172.269,97.203,-9.372,-11.77,4.6138,5.36415,-0.62577,-0.29415,0.00029,-0.01385
15-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.62577,-0.29415,0.03794,-0.11449
16-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,-0.03571,-0.18683
17-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,-0.03025,-0.17943
20-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,-0.00014,0.24045
21-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,0.02738,-0.00415
22-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,0.02678,-0.02497
23-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,-0.00022,-0.524
24-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,-0.0759,-0.06598
27-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,0.00194,-0.05213
28-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,-0.04141,-0.13748
29-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.29415,0.01501,0.05795
30-Sep-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.28578,-0.0048,-0.1882
01-Oct-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.28578,0.06617,0.09574
04-Oct-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.28578,0.00056,0.0545
05-Oct-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.28578,-0.03087,-0.36058
06-Oct-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.28578,-0.05828,0.03699
07-Oct-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.28578,0.01747,-0.05749
08-Oct-21,172.269,97.203,-9.372,-11.77,5.25299,5.36415,-0.68788,-0.28578,-0.02609,-0.33578
12-Oct-21,171.547,97.229,-9,-11.894,5.25299,5.95493,-0.68788,-0.28578,0.0007,0.14084
13-Oct-21,171.547,97.229,-9,-11.894,5.25299,5.95493,-0.68788,1.37562,0.00264,0.22372
14-Oct-21,171.547,97.229,-9,-11.894,5.25299,5.95493,-0.68788,1.37562,0.02354,0.17389
15-Oct-21,171.547,97.229,-9,-11.894,5.25299,5.95493,-0.68788,1.37562,0.01864,-0.20468
18-Oct-21,171.547,97.229,-9,-11.894,5.25299,5.95493,-0.68788,1.37562,-0.033,-0.39461
19-Oct-21,171.547,97.229,-9,-11.894,5.25299,5.95493,-0.68788,1.37562,0.0095,-0.06053
20-Oct-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,-0.00312,0.11113
21-Oct-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,0.00794,-0.20481
22-Oct-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,-0.0292,0.12274
25-Oct-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,-0.00467,0.16618
26-Oct-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,-0.03052,0.08932
27-Oct-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,0.0263,0.50247
28-Oct-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,0.05194,-0.19374
29-Oct-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,-0.02123,-0.42276
01-Nov-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,0.02449,-0.095
02-Nov-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,0.01317,0.27637
03-Nov-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,-0.00011,-0.18979
04-Nov-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,-0.00142,0.86421
05-Nov-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,0.09634,0.53198
08-Nov-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,0.00886,-0.07771
09-Nov-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,-0.02111,-0.09878
10-Nov-21,171.547,97.229,-9,-11.894,5.99364,5.95493,-0.77634,1.37562,0.00041,-0.52895
12-Nov-21,171.547,97.229,-9,-11.894,5.99364,6.764,-0.77634,-1.60608,-0.0499,0.10243
15-Nov-21,171.547,97.229,-9,-11.894,5.99364,6.764,-0.68065,-1.60608,0.01897,-0.13056
16-Nov-21,171.547,97.229,-9,-11.894,5.99364,6.764,-0.68065,-1.60608,-0.02869,-0.1476
17-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.00378,0.05525
18-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,-0.02569,0.26107
19-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.01615,0.24744
22-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.02858,-0.23403
23-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.00005,-0.23443
24-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,-0.04121,-0.19279
26-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.04898,0.76192
29-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,-0.00524,-0.2162
30-Nov-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.04689,0.01281
01-Dec-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,-0.02125,-0.09545
02-Dec-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.03675,0.12994
03-Dec-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.01603,0.13981
06-Dec-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,0.02693,0.09937
07-Dec-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64604,-1.60608,-0.05391,0.0397
08-Dec-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64834,-1.60608,-0.00019,-0.02146
09-Dec-21,171.547,97.229,-9,-11.894,7.04571,6.764,-0.64834,-1.60608,-0.01484,0.08661
10-Dec-21,171.547,97.229,-9,-11.894,7.04571,7.94574,-0.64834,-1.60608,-0.034,0.10363
13-Dec-21,171.547,97.229,-9,-11.894,7.04571,7.94574,-0.64834,-1.60608,0.03322,0.0509
14-Dec-21,171.547,97.229,-9,-11.894,7.04571,7.94574,-0.64834,-1.60608,0.02213,-0.13483
15-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.64834,-1.60608,0.01593,-0.10994
16-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60608,0.00558,-0.16424
17-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60608,-0.00525,-0.06639
20-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60608,0.02358,-0.08099
21-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60608,-0.05898,-0.4472
22-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60075,-0.04444,-0.10471
23-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60075,-0.00109,-0.17966
24-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60075,-0.01338,0.09335
27-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60075,-0.01944,0.00342
28-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60075,0.00125,0.00342
29-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60075,0.00686,-0.40775
30-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60075,-0.04168,0.15481
31-Dec-21,171.547,97.229,-9,-11.894,8.23926,7.94574,-0.6323,-1.60075,-0.00009,-0.02073
03-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,-0.00009,0.00374
04-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,-0.04387,-0.45188
05-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,0.00019,-0.03544
06-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,-0.05586,-0.30739
07-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,-0.07059,-0.1289
10-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,0.00025,-0.06807
11-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,-0.08328,0.01765
12-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,0.1002,0.13476
13-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,7.94574,-0.6323,-1.60075,-0.00409,0.1867
14-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,8.67578,-0.6323,-1.98494,-0.09709,-0.12679
18-Jan-22,169.184,95.152,-3.86,-5.562,8.23926,8.67578,-0.6323,-1.98494,-0.00186,-0.14379
19-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.6323,-1.98494,0.08804,-0.253
20-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,-0.04884,0.17634
21-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,0.03335,0.22378
24-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,-0.0058,0.14722
25-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,-0.00208,-0.11818
26-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,-0.01121,-0.17872
27-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,-0.09497,-0.20101
28-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,0.01886,0.01239
31-Jan-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,0.00779,-0.33145
01-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,-0.07183,-0.03942
02-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,0.02077,0.20433
03-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,0.0027,-0.58717
04-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,-0.093,-0.35489
07-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,0,-0.01713
08-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,-0.05637,-0.32308
09-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.67578,-0.60796,-1.98494,0.00283,0.34462
10-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.84709,-0.60796,-1.98494,-0.07282,-0.42723
11-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.84709,-0.60796,1.74497,0.00064,-0.08278
14-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.84709,-0.60796,1.74497,-0.01641,-0.25359
15-Feb-22,169.184,95.152,-3.86,-5.562,9.17145,8.84709,-0.29571,1.74497,-0.01844,-0.11434
16-Feb-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.29571,1.74497,-0.03947,0.4811
17-Feb-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,-0.03296,0.34377
18-Feb-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,0.02259,0.36818
22-Feb-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,0.10854,-0.30119
23-Feb-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,0.0003,0.13599
24-Feb-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,0.01548,0.18493
25-Feb-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,-0.05771,0.18903
28-Feb-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,0.10147,0.52198
01-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,-0.00864,1.41907
02-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,0.1629,-1.0098
03-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,-0.12655,-0.32354
04-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,0.02969,0.53278
07-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,0.08372,-0.49084
08-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44013,1.74497,-0.04479,-0.67647
09-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.84709,-0.44089,1.74497,-0.04457,-0.53879
10-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.44089,1.74497,-0.10143,0.06304
11-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.44089,1.74497,0.00296,0.03496
14-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.44089,1.74497,-0.05443,-0.37874
15-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.44089,1.74497,-0.05239,0.1883
16-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.25372,1.74497,0.03006,-0.30091
17-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.25372,1.74497,0.00599,0.42365
18-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.25372,1.74497,-0.02403,0.44154
21-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.25372,1.74497,0.0006,-0.54132
22-Mar-22,169.184,95.152,-3.86,-5.562,9.55497,8.96353,-0.25372,1.74497,-0.03878,-0.32837
23-Mar-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.74497,-0.00557,0.00717
24-Mar-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.74497,-0.02571,0.08887
25-Mar-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.74497,-0.0161,-0.23593
28-Mar-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.74497,-0.04329,0.20328
29-Mar-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.74497,-0.05021,-0.08906
30-Mar-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.74497,0.14829,-0.05073
31-Mar-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.76718,0.0738,0.10902
01-Apr-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.76718,0.042,0.0067
04-Apr-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.76718,0.0249,0.04845
05-Apr-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.76718,-0.02746,-0.44287
06-Apr-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.76718,-0.12879,-0.20045
07-Apr-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.76718,0.03189,0.03107
08-Apr-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.76718,0.10944,-0.08827
11-Apr-22,169.184,95.152,-3.86,-5.562,9.77308,8.96353,-0.25372,1.3756,-0.07004,-0.32228
12-Apr-22,169.184,95.152,-3.86,-5.562,9.77308,9.46078,-0.25372,1.3756,0.0337,0.24525
13-Apr-22,169.184,95.152,-3.86,-5.562,10.62361,9.46078,-0.25372,1.3756,-0.01474,0.01681
14-Apr-22,169.184,95.152,-3.86,-5.562,10.62361,9.46078,-0.25372,1.3756,0.02911,-0.24215
18-Apr-22,169.184,95.152,-3.86,-5.562,10.62361,9.46078,-0.25372,1.3756,-0.02144,0.00681
19-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25372,1.3756,-0.00123,-0.41173
20-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,-0.04816,0.22277
21-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.06111,-0.55414
22-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,-0.00002,0.07073
25-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.04889,0.62176
26-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,-0.002,0.26614
27-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,-0.00539,-0.04132
28-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.06571,-0.20875
29-Apr-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.00073,-0.23998
02-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,-0.06834,0.0071
03-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.00091,-0.20532
04-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.00091,-0.10609
05-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.00091,0.40132
06-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,-0.0377,-0.03745
09-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,-0.02256,0.45884
10-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.02385,0.46378
11-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,1.3756,0.00822,-0.00695
12-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,-5.04909,0.03613,0.7604
13-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.46078,-0.25689,-5.04909,0.02555,-0.18934
16-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.81033,-0.25689,-5.04909,-0.01628,0.01134
17-May-22,172.135,76.108,-7.83,-4.315,10.62361,9.81033,-0.25689,-5.04909,-0.00365,-0.85319
18-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.10896,-5.04909,0.00794,-0.01155
19-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,-0.00018,-0.07624
20-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,0.02401,-0.06009
23-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,-0.01902,-0.41827
24-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,0.04011,0.6743
25-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,0.07997,-0.11573
26-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,-0.08996,-0.22736
27-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,0.02222,0.20307
31-May-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,-0.00792,0.01672
01-Jun-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,0.05701,-0.69599
02-Jun-22,172.135,76.108,-7.83,-4.315,12.01655,9.81033,-1.20544,-5.04909,-0.02112,0.00775
03-Jun-22,172.135,76.108,-7.83,-4.315,12.01655,9.43299,-1.20544,-5.04909,0.04031,0.00775
06-Jun-22,172.135,76.108,-7.83,-4.315,12.01655,9.43299,-1.20544,-5.04909,-0.03448,-0.622
07-Jun-22,172.135,76.108,-7.83,-4.315,12.01655,9.43299,-1.20544,-5.04909,-0.00701,0.20403
08-Jun-22,172.135,76.108,-7.83,-4.315,12.01655,9.43299,-1.2046,-5.04909,0.03481,-0.18862
